sample_index_1_based,previous_raw_ms,previous_mapped_s,current_raw_ms,current_mapped_s,previous_is_stable,current_is_stable
267,7.417678833008,0.005290383617,8.797168731689,0.006274253494,True,True
268,7.437467575073,0.005304497201,8.318662643433,0.005932976819,True,True
269,7.946729660034,0.005667709448,8.357524871826,0.005960693858,True,True
270,7.703065872192,0.005493925311,8.564233779907,0.006108121301,True,True
271,7.434606552124,0.005302456683,8.539676666260,0.006090606852,True,True
272,7.464408874512,0.005323712081,8.312463760376,0.005928555696,True,True
273,7.446050643921,0.005310618756,8.274316787720,0.005901348786,True,True
274,7.423877716064,0.005294804740,9.023666381836,0.006435794521,True,True
275,7.697343826294,0.005489844275,8.545637130737,0.006094857932,True,True
276,7.606744766235,0.005425227864,8.244991302490,0.005880433474,True,True
277,7.452964782715,0.005315550009,8.242607116699,0.005878733042,True,True
278,7.446050643921,0.005310618756,9.198188781738,0.006560266133,True,True
279,7.536172866821,0.005374895081,8.499860763550,0.006062209640,True,True
280,7.992267608643,0.005700187696,8.302688598633,0.005921583925,True,True
281,7.456541061401,0.005318100656,8.253574371338,0.005886555029,True,True
282,7.436752319336,0.005303987072,8.741378784180,0.006234463388,True,True
283,7.471561431885,0.005328813377,8.280515670776,0.005905769909,True,True
284,7.437467575073,0.005304497201,8.257627487183,0.005889445763,True,True
285,7.446765899658,0.005311128886,8.290052413940,0.005912571636,True,True
286,12.496471405029,0.008912643575,8.574247360229,0.006115263114,True,True
287,8.205413818359,0.005852206305,8.625268936157,0.006151652356,True,True
288,7.629394531250,0.005441381967,8.857250213623,0.006317104377,True,True
289,7.512807846069,0.005358230848,8.275747299194,0.005902369045,True,True
